,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
668,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
669,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
670,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
671,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
672,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
673,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
674,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
675,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
676,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
677,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
678,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
679,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
680,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
681,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
682,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
683,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
684,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
685,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
686,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
687,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
688,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
689,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
690,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
691,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
692,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
693,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
694,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
695,-5.333770259845865,-4.3750377114501084,3.449546282002992,3.3511053943555615,2.0582434234628604,1.1070985480277955,-4.28131936164335,3.7498099301177383,3.306965523160944,2.137252130878241,4.4646065796067065,1.666459673105755,3.6099461280044887,4.59974285843456,3.6581904140135153,0.3517367176063799,3.7099243585632102,-5.772865492412721,0.5233610580073031,-1.7772988830960355,-3.5194435999083007,2.8840078180490716,2.3952417012351903,2.983934833780721,-2.642018290505444,4.8887768149766355,2.403820076781365,-3.9936992334461276,5.57958777273832,0.457940562148321
